연도,자치구,주택유형,경과연수,노후주택수
2024,노원구,다세대주택,20년~30년미만,4439
2024,은평구,다세대주택,20년~30년미만,19273
2024,서대문구,다세대주택,20년~30년미만,7914
2024,마포구,다세대주택,20년~30년미만,8247
2024,양천구,다세대주택,20년~30년미만,9810
2024,강서구,다세대주택,20년~30년미만,24259
2024,구로구,다세대주택,20년~30년미만,9060
2024,금천구,다세대주택,20년~30년미만,5266
2024,영등포구,다세대주택,20년~30년미만,3475
2024,동작구,다세대주택,20년~30년미만,8601
2024,관악구,다세대주택,20년~30년미만,11195
2024,서초구,다세대주택,20년~30년미만,7181
2024,강남구,다세대주택,20년~30년미만,14486
2024,송파구,다세대주택,20년~30년미만,25016
2024,강동구,다세대주택,20년~30년미만,7386
2024,종로구,단독주택,30년 이상,8901
2024,중구,단독주택,30년 이상,4694
2024,용산구,단독주택,30년 이상,10967
2024,성동구,단독주택,30년 이상,7736
2024,광진구,단독주택,30년 이상,9745
2024,동대문구,단독주택,30년 이상,12904
2024,중랑구,단독주택,30년 이상,13652
2024,성북구,단독주택,30년 이상,16591
2024,강북구,단독주택,30년 이상,13420
2024,도봉구,단독주택,30년 이상,6234
2024,노원구,단독주택,30년 이상,4529
2024,은평구,단독주택,30년 이상,10730
2024,서대문구,단독주택,30년 이상,9381
2024,마포구,단독주택,30년 이상,7283
2024,양천구,단독주택,30년 이상,5869
2024,강서구,단독주택,30년 이상,6799
2024,구로구,단독주택,30년 이상,9217
2024,금천구,단독주택,30년 이상,7004
2024,영등포구,단독주택,30년 이상,10854
2024,동작구,단독주택,30년 이상,9183
2024,관악구,단독주택,30년 이상,13071
2024,서초구,단독주택,30년 이상,2569
2024,강남구,단독주택,30년 이상,2598
2024,송파구,단독주택,30년 이상,5487
2024,강동구,단독주택,30년 이상,6991
2024,종로구,아파트,30년 이상,2823
2024,중구,아파트,30년 이상,2722
2024,용산구,아파트,30년 이상,8452
2024,성동구,아파트,30년 이상,8950
2024,광진구,아파트,30년 이상,8620
2024,동대문구,아파트,30년 이상,7004
2024,중랑구,아파트,30년 이상,7450
2024,성북구,아파트,30년 이상,3325
2024,강북구,아파트,30년 이상,9518
2024,도봉구,아파트,30년 이상,31656
2024,노원구,아파트,30년 이상,92209
2024,은평구,아파트,30년 이상,5116
2024,서대문구,아파트,30년 이상,7371
2024,마포구,아파트,30년 이상,8605
2024,양천구,아파트,30년 이상,32704
2024,강서구,아파트,30년 이상,32275
2024,구로구,아파트,30년 이상,13907
2024,금천구,아파트,30년 이상,6158
2024,영등포구,아파트,30년 이상,22024
2024,동작구,아파트,30년 이상,15065
2024,관악구,아파트,30년 이상,7803
2024,서초구,아파트,30년 이상,20467
2024,강남구,아파트,30년 이상,53530
2024,송파구,아파트,30년 이상,39397
2024,강동구,아파트,30년 이상,13741
2024,종로구,연립주택,30년 이상,2932
2024,중구,연립주택,30년 이상,648
2024,용산구,연립주택,30년 이상,1431
2024,성동구,연립주택,30년 이상,1327
2024,광진구,연립주택,30년 이상,1922
2024,동대문구,연립주택,30년 이상,1476
2024,중랑구,연립주택,30년 이상,2354
2024,성북구,연립주택,30년 이상,2892
2024,강북구,연립주택,30년 이상,2077
2024,도봉구,연립주택,30년 이상,1835
2024,노원구,연립주택,30년 이상,1040
2024,은평구,연립주택,30년 이상,2539
2024,서대문구,연립주택,30년 이상,2440
2024,마포구,연립주택,30년 이상,1490
2024,양천구,연립주택,30년 이상,2403
2024,강서구,연립주택,30년 이상,2468
2024,구로구,연립주택,30년 이상,4911
2024,금천구,연립주택,30년 이상,2426
2024,영등포구,연립주택,30년 이상,799
2024,동작구,연립주택,30년 이상,1948
2024,관악구,연립주택,30년 이상,2338
2024,서초구,연립주택,30년 이상,2667
2024,강남구,연립주택,30년 이상,2425
2024,송파구,연립주택,30년 이상,2742
2024,강동구,연립주택,30년 이상,1817
2024,종로구,다세대주택,30년 이상,1551
2024,중구,다세대주택,30년 이상,1178
2024,용산구,다세대주택,30년 이상,4649
2024,성동구,다세대주택,30년 이상,2226
2024,광진구,다세대주택,30년 이상,3356
2024,동대문구,다세대주택,30년 이상,2179
2024,중랑구,다세대주택,30년 이상,3002
2024,성북구,다세대주택,30년 이상,5101
2024,강북구,다세대주택,30년 이상,11658
2024,도봉구,다세대주택,30년 이상,7549
2024,노원구,다세대주택,30년 이상,4023
2024,은평구,다세대주택,30년 이상,14897
2024,서대문구,다세대주택,30년 이상,7522
2024,마포구,다세대주택,30년 이상,9610
2024,양천구,다세대주택,30년 이상,12867
2024,강서구,다세대주택,30년 이상,7846
2024,구로구,다세대주택,30년 이상,5318
2024,금천구,다세대주택,30년 이상,2625
2024,영등포구,다세대주택,30년 이상,1872
2024,동작구,다세대주택,30년 이상,6344
2024,관악구,다세대주택,30년 이상,12576
2024,서초구,다세대주택,30년 이상,3891
2024,강남구,다세대주택,30년 이상,3910
2024,송파구,다세대주택,30년 이상,9058
2024,강동구,다세대주택,30년 이상,4647
2025,종로구,단독주택,20년~30년미만,1343
2025,중구,단독주택,20년~30년미만,637
2025,용산구,단독주택,20년~30년미만,1341
2025,성동구,단독주택,20년~30년미만,881
2025,광진구,단독주택,20년~30년미만,2712
2025,동대문구,단독주택,20년~30년미만,1591
2025,중랑구,단독주택,20년~30년미만,1757
2025,성북구,단독주택,20년~30년미만,2122
2025,강북구,단독주택,20년~30년미만,1719
2025,도봉구,단독주택,20년~30년미만,1159
2025,노원구,단독주택,20년~30년미만,855
2025,은평구,단독주택,20년~30년미만,1166
2025,서대문구,단독주택,20년~30년미만,1313
2025,마포구,단독주택,20년~30년미만,1935
2025,양천구,단독주택,20년~30년미만,980
2025,강서구,단독주택,20년~30년미만,1655
2025,구로구,단독주택,20년~30년미만,979
2025,금천구,단독주택,20년~30년미만,729
2025,영등포구,단독주택,20년~30년미만,1283
2025,동작구,단독주택,20년~30년미만,1229
2025,관악구,단독주택,20년~30년미만,3071
2025,서초구,단독주택,20년~30년미만,1387
2025,강남구,단독주택,20년~30년미만,2465
2025,송파구,단독주택,20년~30년미만,1499
2025,강동구,단독주택,20년~30년미만,1442
2025,종로구,아파트,20년~30년미만,5528
2025,중구,아파트,20년~30년미만,11301
2025,용산구,아파트,20년~30년미만,15707
2025,성동구,아파트,20년~30년미만,32922
2025,광진구,아파트,20년~30년미만,15253
2025,동대문구,아파트,20년~30년미만,30258
2025,중랑구,아파트,20년~30년미만,30296
2025,성북구,아파트,20년~30년미만,39568
2025,강북구,아파트,20년~30년미만,16111
2025,도봉구,아파트,20년~30년미만,25566
2025,노원구,아파트,20년~30년미만,51026
2025,은평구,아파트,20년~30년미만,14759
2025,서대문구,아파트,20년~30년미만,22486
2025,마포구,아파트,20년~30년미만,33059
2025,양천구,아파트,20년~30년미만,39271
2025,강서구,아파트,20년~30년미만,34654
2025,구로구,아파트,20년~30년미만,42002
2025,금천구,아파트,20년~30년미만,16618
2025,영등포구,아파트,20년~30년미만,31253
2025,동작구,아파트,20년~30년미만,24262
2025,관악구,아파트,20년~30년미만,33820
2025,서초구,아파트,20년~30년미만,24955
2025,강남구,아파트,20년~30년미만,28687
2025,송파구,아파트,20년~30년미만,24026
2025,강동구,아파트,20년~30년미만,25361
2025,종로구,연립주택,20년~30년미만,1982
2025,중구,연립주택,20년~30년미만,992
2025,용산구,연립주택,20년~30년미만,1621
2025,성동구,연립주택,20년~30년미만,323
2025,광진구,연립주택,20년~30년미만,1546
2025,동대문구,연립주택,20년~30년미만,823
2025,중랑구,연립주택,20년~30년미만,886
2025,성북구,연립주택,20년~30년미만,2094
2025,강북구,연립주택,20년~30년미만,1783
2025,도봉구,연립주택,20년~30년미만,1293
2025,노원구,연립주택,20년~30년미만,1805
2025,은평구,연립주택,20년~30년미만,1847
2025,서대문구,연립주택,20년~30년미만,2083
2025,마포구,연립주택,20년~30년미만,844
2025,양천구,연립주택,20년~30년미만,709
2025,강서구,연립주택,20년~30년미만,1207
2025,구로구,연립주택,20년~30년미만,1294
2025,금천구,연립주택,20년~30년미만,932
2025,영등포구,연립주택,20년~30년미만,322
2025,동작구,연립주택,20년~30년미만,2064
2025,관악구,연립주택,20년~30년미만,2703
2025,서초구,연립주택,20년~30년미만,1542
2025,강남구,연립주택,20년~30년미만,2045
2025,송파구,연립주택,20년~30년미만,897
2025,강동구,연립주택,20년~30년미만,901
2025,종로구,다세대주택,20년~30년미만,7542
2025,중구,다세대주택,20년~30년미만,3190
2025,용산구,다세대주택,20년~30년미만,5035
2025,성동구,다세대주택,20년~30년미만,2884
2025,광진구,다세대주택,20년~30년미만,10020
2025,동대문구,다세대주택,20년~30년미만,2873
2025,중랑구,다세대주택,20년~30년미만,6150
2025,성북구,다세대주택,20년~30년미만,7828
2025,강북구,다세대주택,20년~30년미만,9339
2025,도봉구,다세대주택,20년~30년미만,7625
2025,노원구,다세대주택,20년~30년미만,4154
2025,은평구,다세대주택,20년~30년미만,18327
2025,서대문구,다세대주택,20년~30년미만,7782
2025,마포구,다세대주택,20년~30년미만,7912
2025,양천구,다세대주택,20년~30년미만,9518
2025,강서구,다세대주택,20년~30년미만,23807
2025,구로구,다세대주택,20년~30년미만,8900
2025,금천구,다세대주택,20년~30년미만,5217
2025,영등포구,다세대주택,20년~30년미만,3466
2025,동작구,다세대주택,20년~30년미만,8295
2025,관악구,다세대주택,20년~30년미만,10798
2025,서초구,다세대주택,20년~30년미만,7257
2025,강남구,다세대주택,20년~30년미만,14361
2025,송파구,다세대주택,20년~30년미만,26091
2025,강동구,다세대주택,20년~30년미만,7611
2025,종로구,단독주택,30년 이상,9141
2025,중구,단독주택,30년 이상,4799
2025,용산구,단독주택,30년 이상,11324
2025,성동구,단독주택,30년 이상,8063
2025,광진구,단독주택,30년 이상,10310
2025,동대문구,단독주택,30년 이상,13191
2025,중랑구,단독주택,30년 이상,14181
2025,성북구,단독주택,30년 이상,16984
2025,강북구,단독주택,30년 이상,13905
2025,도봉구,단독주택,30년 이상,6597
2025,노원구,단독주택,30년 이상,4081
2025,은평구,단독주택,30년 이상,10981
2025,서대문구,단독주택,30년 이상,9663
2025,마포구,단독주택,30년 이상,7678
2025,양천구,단독주택,30년 이상,6043
2025,강서구,단독주택,30년 이상,7037
2025,구로구,단독주택,30년 이상,9607
2025,금천구,단독주택,30년 이상,7188
2025,영등포구,단독주택,30년 이상,11206
2025,동작구,단독주택,30년 이상,9270
2025,관악구,단독주택,30년 이상,13633
2025,서초구,단독주택,30년 이상,2747
2025,강남구,단독주택,30년 이상,2873
2025,송파구,단독주택,30년 이상,5616
2025,강동구,단독주택,30년 이상,7186
2025,종로구,아파트,30년 이상,2868
2025,중구,아파트,30년 이상,2723
2025,용산구,아파트,30년 이상,9528
2025,성동구,아파트,30년 이상,9603
2025,광진구,아파트,30년 이상,9236
2025,동대문구,아파트,30년 이상,6776
2025,중랑구,아파트,30년 이상,8008
2025,성북구,아파트,30년 이상,3549
2025,강북구,아파트,30년 이상,9597
2025,도봉구,아파트,30년 이상,36534
2025,노원구,아파트,30년 이상,102464
2025,은평구,아파트,30년 이상,5136
2025,서대문구,아파트,30년 이상,8176
2025,마포구,아파트,30년 이상,8606
2025,양천구,아파트,30년 이상,33358
2025,강서구,아파트,30년 이상,44532
2025,구로구,아파트,30년 이상,14315
2025,금천구,아파트,30년 이상,6257
2025,영등포구,아파트,30년 이상,21917
2025,동작구,아파트,30년 이상,16985
2025,관악구,아파트,30년 이상,8998
2025,서초구,아파트,30년 이상,20750
2025,강남구,아파트,30년 이상,54044
2025,송파구,아파트,30년 이상,41198
2025,강동구,아파트,30년 이상,13993
2025,종로구,연립주택,30년 이상,3050
2025,중구,연립주택,30년 이상,765
2025,용산구,연립주택,30년 이상,1607
2025,성동구,연립주택,30년 이상,1248
2025,광진구,연립주택,30년 이상,2087
2025,동대문구,연립주택,30년 이상,1586
2025,중랑구,연립주택,30년 이상,2622
2025,성북구,연립주택,30년 이상,3274
2025,강북구,연립주택,30년 이상,2342
2025,도봉구,연립주택,30년 이상,2124
2025,노원구,연립주택,30년 이상,1190
2025,은평구,연립주택,30년 이상,3030
2025,서대문구,연립주택,30년 이상,2681
2025,마포구,연립주택,30년 이상,1791
2025,양천구,연립주택,30년 이상,2626
2025,강서구,연립주택,30년 이상,2729
2025,구로구,연립주택,30년 이상,5160
2025,금천구,연립주택,30년 이상,2649
2025,영등포구,연립주택,30년 이상,828
2025,동작구,연립주택,30년 이상,2271
2025,관악구,연립주택,30년 이상,3014
2025,서초구,연립주택,30년 이상,3026
2025,강남구,연립주택,30년 이상,2485
2025,송파구,연립주택,30년 이상,3054
2025,강동구,연립주택,30년 이상,1938
2025,종로구,다세대주택,30년 이상,2127
2025,중구,다세대주택,30년 이상,1262
2025,용산구,다세대주택,30년 이상,4522
2025,성동구,다세대주택,30년 이상,2663
2025,광진구,다세대주택,30년 이상,3732
2025,동대문구,다세대주택,30년 이상,2292
2025,중랑구,다세대주택,30년 이상,3405
2025,성북구,다세대주택,30년 이상,5738
2025,강북구,다세대주택,30년 이상,12967
2025,도봉구,다세대주택,30년 이상,8231
2025,노원구,다세대주택,30년 이상,4449
2025,은평구,다세대주택,30년 이상,16270
2025,서대문구,다세대주택,30년 이상,7960
2025,마포구,다세대주택,30년 이상,10068
2025,양천구,다세대주택,30년 이상,13254
2025,강서구,다세대주택,30년 이상,8550
2025,구로구,다세대주택,30년 이상,5747
2025,금천구,다세대주택,30년 이상,2805
2025,영등포구,다세대주택,30년 이상,1959
2025,동작구,다세대주택,30년 이상,6704
2025,관악구,다세대주택,30년 이상,13289
2025,서초구,다세대주택,30년 이상,4207
2025,강남구,다세대주택,30년 이상,4259
2025,송파구,다세대주택,30년 이상,9467
2025,강동구,다세대주택,30년 이상,4829
